"sample","epa_analysis_id","analyte","lab_name","activity_datetime","rec_datetime","hold_time_hours","analytical_method","max_holding_time_text","max_holding_time_hours","hold_time_pass"
"RM_36_Moose_River","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 11:30:00,2021-07-27 16:39:00,5.15,"SM21 4500P-B,E","28 days",672,"Y"
"RM_40_Bings_Landing","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 09:50:00,2021-07-27 16:39:00,6.81666666666667,"SM21 4500P-B,E","28 days",672,"Y"
"RM_43_Upstream_of_Dow_Isalnd","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"SM21 4500P-B,E","28 days",672,"Y"
"RM_44_Mouth_of_Killey_River","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 09:14:00,2021-07-27 16:39:00,7.41666666666667,"SM21 4500P-B,E","28 days",672,"Y"
"RM_50_Skilak_Lake_Outflow","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 08:40:00,2021-07-27 16:39:00,7.98333333333333,"SM21 4500P-B,E","28 days",672,"Y"
"RM_6.5_Cunningham_Park","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 09:10:00,2021-07-27 16:39:00,7.48333333333333,"SM21 4500P-B,E","28 days",672,"Y"
"RM_70_Jims_Landing","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 09:40:00,2021-07-27 16:39:00,6.98333333333333,"SM21 4500P-B,E","28 days",672,"Y"
"RM_74_Russian_River","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 08:50:00,2021-07-27 16:39:00,7.81666666666667,"SM21 4500P-B,E","28 days",672,"Y"
"RM_79.5_Juneau_Creek","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 09:10:00,2021-07-27 16:39:00,7.48333333333333,"SM21 4500P-B,E","28 days",672,"Y"
"RM_82_Kenai_Lake_Bridge","4500-P-E","Total Phosphorus","SGS North America, Anchorage, Alaska",2021-07-27 08:15:00,2021-07-27 16:39:00,8.4,"SM21 4500P-B,E","28 days",672,"Y"
"RM_0_No_Name_Creek","200.8","Vanadium","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"200.8","180 days",4320,"Y"
"RM_0_No_Name_Creek_","200.8","Vanadium","SGS North America, Anchorage, Alaska",2021-07-27 09:45:00,2021-07-27 16:39:00,6.9,"200.8","180 days",4320,"Y"
"RM_1.5_Kenai_City_Dock","200.8","Vanadium","SGS North America, Anchorage, Alaska",2021-07-27 10:30:00,2021-07-27 16:39:00,6.15,"200.8","180 days",4320,"Y"
"RM_10_Beaver_Creek","200.8","Vanadium","SGS North America, Anchorage, Alaska",2021-07-27 09:50:00,2021-07-27 16:39:00,6.81666666666667,"200.8","180 days",4320,"Y"
"RM_10.1_Kenai_River","200.8","Vanadium","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"200.8","180 days",4320,"Y"
"RM_12.5_Pillars","200.8","Vanadium","SGS North America, Anchorage, Alaska",2021-07-27 10:28:00,2021-07-27 16:39:00,6.18333333333333,"200.8","180 days",4320,"Y"
"RM_18_Poachers_Cove","200.8","Vanadium","SGS North America, Anchorage, Alaska",2021-07-27 10:50:00,2021-07-27 16:39:00,5.81666666666667,"200.8","180 days",4320,"Y"
"RM_19_Slikok_Creek","200.8","Vanadium","SGS North America, Anchorage, Alaska",2021-07-27 09:28:00,2021-07-27 16:39:00,7.18333333333333,"200.8","180 days",4320,"Y"
"RM_21_Soldotna_Bridge","200.8","Vanadium","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"200.8","180 days",4320,"Y"
"RM_22_Soldotna_Creek","200.8","Vanadium","SGS North America, Anchorage, Alaska",2021-07-27 11:25:00,2021-07-27 16:39:00,5.23333333333333,"200.8","180 days",4320,"Y"
"RM_23_Swiftwater_Park","200.8","Vanadium","SGS North America, Anchorage, Alaska",2021-07-27 10:43:00,2021-07-27 16:39:00,5.93333333333333,"200.8","180 days",4320,"Y"
"RM_30_Funny_River","200.8","Vanadium","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"200.8","180 days",4320,"Y"
"RM_6.5_Cunningham_Park","200.8","Vanadium","SGS North America, Anchorage, Alaska",2021-07-27 09:10:00,2021-07-27 16:39:00,7.48333333333333,"200.8","180 days",4320,"Y"
"RM_1.5_Kenai_City_Dock","8260D","Xylenes (total)","SGS North America, Anchorage, Alaska",2021-07-27 10:30:00,2021-07-27 16:39:00,6.15,"SW8260D","7 days",168,"Y"
"RM_40_Bings_Landing","8260D","Xylenes (total)","SGS North America, Anchorage, Alaska",2021-07-27 09:50:00,2021-07-27 16:39:00,6.81666666666667,"SW8260D","7 days",168,"Y"
"RM_43_Upstream_of_Dow_Isalnd","8260D","Xylenes (total)","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"SW8260D","7 days",168,"Y"
"RM_6.5_Cunningham_Park","8260D","Xylenes (total)","SGS North America, Anchorage, Alaska",2021-07-27 09:10:00,2021-07-27 16:39:00,7.48333333333333,"SW8260D","7 days",168,"Y"
"Trip_Blank_1","8260D","Xylenes (total)","SGS North America, Anchorage, Alaska",2021-07-27 08:50:00,2021-07-27 16:39:00,7.81666666666667,"SW8260D","7 days",168,"Y"
"Trip_Blank_2","8260D","Xylenes (total)","SGS North America, Anchorage, Alaska",2021-07-27 08:50:00,2021-07-27 16:39:00,7.81666666666667,"SW8260D","7 days",168,"Y"
"Trip_Blank_3","8260D","Xylenes (total)","SGS North America, Anchorage, Alaska",2021-07-27 08:50:00,2021-07-27 16:39:00,7.81666666666667,"SW8260D","7 days",168,"Y"
"Trip_Blank_4","8260D","Xylenes (total)","SGS North America, Anchorage, Alaska",2021-07-27 08:50:00,2021-07-27 16:39:00,7.81666666666667,"SW8260D","7 days",168,"Y"
"RM_0_No_Name_Creek","200.8","Zinc","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"200.8","180 days",4320,"Y"
"RM_0_No_Name_Creek_","200.8","Zinc","SGS North America, Anchorage, Alaska",2021-07-27 09:45:00,2021-07-27 16:39:00,6.9,"200.8","180 days",4320,"Y"
"RM_1.5_Kenai_City_Dock","200.8","Zinc","SGS North America, Anchorage, Alaska",2021-07-27 10:30:00,2021-07-27 16:39:00,6.15,"200.8","180 days",4320,"Y"
"RM_10_Beaver_Creek","200.8","Zinc","SGS North America, Anchorage, Alaska",2021-07-27 09:50:00,2021-07-27 16:39:00,6.81666666666667,"200.8","180 days",4320,"Y"
"RM_10.1_Kenai_River","200.8","Zinc","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"200.8","180 days",4320,"Y"
"RM_12.5_Pillars","200.8","Zinc","SGS North America, Anchorage, Alaska",2021-07-27 10:28:00,2021-07-27 16:39:00,6.18333333333333,"200.8","180 days",4320,"Y"
"RM_18_Poachers_Cove","200.8","Zinc","SGS North America, Anchorage, Alaska",2021-07-27 10:50:00,2021-07-27 16:39:00,5.81666666666667,"200.8","180 days",4320,"Y"
"RM_19_Slikok_Creek","200.8","Zinc","SGS North America, Anchorage, Alaska",2021-07-27 09:28:00,2021-07-27 16:39:00,7.18333333333333,"200.8","180 days",4320,"Y"
"RM_21_Soldotna_Bridge","200.8","Zinc","SGS North America, Anchorage, Alaska",2021-07-27 10:10:00,2021-07-27 16:39:00,6.48333333333333,"200.8","180 days",4320,"Y"
"RM_22_Soldotna_Creek","200.8","Zinc","SGS North America, Anchorage, Alaska",2021-07-27 11:25:00,2021-07-27 16:39:00,5.23333333333333,"200.8","180 days",4320,"Y"
"RM_23_Swiftwater_Park","200.8","Zinc","SGS North America, Anchorage, Alaska",2021-07-27 10:43:00,2021-07-27 16:39:00,5.93333333333333,"200.8","180 days",4320,"Y"
"RM_30_Funny_River","200.8","Zinc","SGS North America, Anchorage, Alaska",2021-07-27 09:30:00,2021-07-27 16:39:00,7.15,"200.8","180 days",4320,"Y"
"RM_6.5_Cunningham_Park","200.8","Zinc","SGS North America, Anchorage, Alaska",2021-07-27 09:10:00,2021-07-27 16:39:00,7.48333333333333,"200.8","180 days",4320,"Y"
"RM22_Soldotna_Creek","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-05-11 11:35:00,2021-05-14 10:00:00,70.4166666666667,"200.7","180 days",4320,"Y"
"RM22_Soldotna_Creek","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-05-11 11:35:00,2021-05-14 10:00:00,70.4166666666667,"200.7","180 days",4320,"Y"
"RM22_Soldotna_Creek","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-05-11 11:35:00,2021-05-14 10:00:00,70.4166666666667,"200.7","180 days",4320,"Y"
"RM23_Swiftwater_Park","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-05-11 11:10:00,2021-05-14 10:00:00,70.8333333333333,"200.7","180 days",4320,"Y"
"RM23_Swiftwater_Park","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-05-11 11:10:00,2021-05-14 10:00:00,70.8333333333333,"200.7","180 days",4320,"Y"
"RM23_Swiftwater_Park","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-05-11 11:10:00,2021-05-14 10:00:00,70.8333333333333,"200.7","180 days",4320,"Y"
"RM30_Funny_River","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-05-11 09:06:00,2021-05-14 10:00:00,72.9,"200.7","180 days",4320,"Y"
"RM30_Funny_River","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-05-11 09:06:00,2021-05-14 10:00:00,72.9,"200.7","180 days",4320,"Y"
"RM30_Funny_River","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-05-11 09:06:00,2021-05-14 10:00:00,72.9,"200.7","180 days",4320,"Y"
"RM31_Morgans_Landing","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-05-11 10:13:00,2021-05-14 10:00:00,71.7833333333333,"200.7","180 days",4320,"Y"
"RM31_Morgans_Landing","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-05-11 10:13:00,2021-05-14 10:00:00,71.7833333333333,"200.7","180 days",4320,"Y"
"RM31_Morgans_Landing","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-05-11 10:13:00,2021-05-14 10:00:00,71.7833333333333,"200.7","180 days",4320,"Y"
"RM10.1_Kenai_River","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-05-11 10:30:00,2021-05-14 10:00:00,71.5,"200.7","180 days",4320,"Y"
"RM10.1_Kenai_River","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-05-11 10:30:00,2021-05-14 10:00:00,71.5,"200.7","180 days",4320,"Y"
"RM10.1_Kenai_River","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-05-11 10:30:00,2021-05-14 10:00:00,71.5,"200.7","180 days",4320,"Y"
"RM12.5_Pillars","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-05-11 10:50:00,2021-05-14 10:00:00,71.1666666666667,"200.7","180 days",4320,"Y"
"RM12.5_Pillars","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-05-11 10:50:00,2021-05-14 10:00:00,71.1666666666667,"200.7","180 days",4320,"Y"
"RM12.5_Pillars","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-05-11 10:50:00,2021-05-14 10:00:00,71.1666666666667,"200.7","180 days",4320,"Y"
"RM18_Poachers_Cove","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-05-11 11:25:00,2021-05-14 10:00:00,70.5833333333333,"200.7","180 days",4320,"Y"
"RM18_Poachers_Cove","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-05-11 11:25:00,2021-05-14 10:00:00,70.5833333333333,"200.7","180 days",4320,"Y"
"RM18_Poachers_Cove","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-05-11 11:25:00,2021-05-14 10:00:00,70.5833333333333,"200.7","180 days",4320,"Y"
"RM19_Slikok_Creek","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-05-11 12:09:00,2021-05-14 10:00:00,69.85,"200.7","180 days",4320,"Y"
"RM19_Slikok_Creek","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-05-11 12:09:00,2021-05-14 10:00:00,69.85,"200.7","180 days",4320,"Y"
"RM19_Slikok_Creek","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-05-11 12:09:00,2021-05-14 10:00:00,69.85,"200.7","180 days",4320,"Y"
"RM21_Solotna_Bridge","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-05-11 09:53:00,2021-05-14 10:00:00,72.1166666666667,"200.7","180 days",4320,"Y"
"RM21_Solotna_Bridge","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-05-11 09:53:00,2021-05-14 10:00:00,72.1166666666667,"200.7","180 days",4320,"Y"
"RM21_Solotna_Bridge","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-05-11 09:53:00,2021-05-14 10:00:00,72.1166666666667,"200.7","180 days",4320,"Y"
"RM0_No_Name_Creek","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-05-11 10:17:00,2021-05-14 10:00:00,71.7166666666667,"200.7","180 days",4320,"Y"
"RM0_No_Name_Creek","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-05-11 10:17:00,2021-05-14 10:00:00,71.7166666666667,"200.7","180 days",4320,"Y"
"RM0_No_Name_Creek","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-05-11 10:17:00,2021-05-14 10:00:00,71.7166666666667,"200.7","180 days",4320,"Y"
"RM0_No_Name_Creek","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-05-11 10:12:00,2021-05-14 10:00:00,71.8,"200.7","180 days",4320,"Y"
"RM0_No_Name_Creek","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-05-11 10:12:00,2021-05-14 10:00:00,71.8,"200.7","180 days",4320,"Y"
"RM0_No_Name_Creek","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-05-11 10:12:00,2021-05-14 10:00:00,71.8,"200.7","180 days",4320,"Y"
"RM1.5_Kenai_City_Dock","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-05-11 09:30:00,2021-05-14 10:00:00,72.5,"200.7","180 days",4320,"Y"
"RM1.5_Kenai_City_Dock","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-05-11 09:30:00,2021-05-14 10:00:00,72.5,"200.7","180 days",4320,"Y"
"RM1.5_Kenai_City_Dock","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-05-11 09:30:00,2021-05-14 10:00:00,72.5,"200.7","180 days",4320,"Y"
"RM6.5_Cunningham_Park","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-05-11 09:15:00,2021-05-14 10:00:00,72.75,"200.7","180 days",4320,"Y"
"RM6.5_Cunningham_Park","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-05-11 09:15:00,2021-05-14 10:00:00,72.75,"200.7","180 days",4320,"Y"
"RM6.5_Cunningham_Park","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-05-11 09:15:00,2021-05-14 10:00:00,72.75,"200.7","180 days",4320,"Y"
"RM10_Beaver_Creek","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-05-11 10:05:00,2021-05-14 10:00:00,71.9166666666667,"200.7","180 days",4320,"Y"
"RM10_Beaver_Creek","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-05-11 10:05:00,2021-05-14 10:00:00,71.9166666666667,"200.7","180 days",4320,"Y"
"RM10_Beaver_Creek","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-05-11 10:05:00,2021-05-14 10:00:00,71.9166666666667,"200.7","180 days",4320,"Y"
"Rm_0_No_Name_Creek","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:30:00,2021-07-30 09:30:00,72,"200.7","180 days",4320,"Y"
"Rm_0_No_Name_Creek","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:30:00,2021-07-30 09:30:00,72,"200.7","180 days",4320,"Y"
"Rm_0_No_Name_Creek","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:30:00,2021-07-30 09:30:00,72,"200.7","180 days",4320,"Y"
"RM_0_No_Name_Creek","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:45:00,2021-07-30 09:30:00,71.75,"200.7","180 days",4320,"Y"
"RM_0_No_Name_Creek","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:45:00,2021-07-30 09:30:00,71.75,"200.7","180 days",4320,"Y"
"RM_0_No_Name_Creek","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:45:00,2021-07-30 09:30:00,71.75,"200.7","180 days",4320,"Y"
"RM_1.5_Kenai_City_Dock","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:30:00,2021-07-30 09:30:00,71,"200.7","180 days",4320,"Y"
"RM_1.5_Kenai_City_Dock","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:30:00,2021-07-30 09:30:00,71,"200.7","180 days",4320,"Y"
"RM_1.5_Kenai_City_Dock","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:30:00,2021-07-30 09:30:00,71,"200.7","180 days",4320,"Y"
"RM_6.5_Cunningham_Park","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:10:00,2021-07-30 09:30:00,72.3333333333333,"200.7","180 days",4320,"Y"
"RM_6.5_Cunningham_Park","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:10:00,2021-07-30 09:30:00,72.3333333333333,"200.7","180 days",4320,"Y"
"RM_6.5_Cunningham_Park","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:10:00,2021-07-30 09:30:00,72.3333333333333,"200.7","180 days",4320,"Y"
"RM_10_Beaver_Creek","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:50:00,2021-07-30 09:30:00,71.6666666666667,"200.7","180 days",4320,"Y"
"RM_10_Beaver_Creek","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:50:00,2021-07-30 09:30:00,71.6666666666667,"200.7","180 days",4320,"Y"
"RM_10_Beaver_Creek","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:50:00,2021-07-30 09:30:00,71.6666666666667,"200.7","180 days",4320,"Y"
"RM_10.1_Kenai_River","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:10:00,2021-07-30 09:30:00,71.3333333333333,"200.7","180 days",4320,"Y"
"RM_10.1_Kenai_River","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:10:00,2021-07-30 09:30:00,71.3333333333333,"200.7","180 days",4320,"Y"
"RM_10.1_Kenai_River","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:10:00,2021-07-30 09:30:00,71.3333333333333,"200.7","180 days",4320,"Y"
"RM_12.5_Pillars","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:28:00,2021-07-30 09:30:00,71.0333333333333,"200.7","180 days",4320,"Y"
"RM_12.5_Pillars","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:28:00,2021-07-30 09:30:00,71.0333333333333,"200.7","180 days",4320,"Y"
"RM_12.5_Pillars","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:28:00,2021-07-30 09:30:00,71.0333333333333,"200.7","180 days",4320,"Y"
"RM_18_Poachers_Cove","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:50:00,2021-07-30 09:30:00,70.6666666666667,"200.7","180 days",4320,"Y"
"RM_18_Poachers_Cove","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:50:00,2021-07-30 09:30:00,70.6666666666667,"200.7","180 days",4320,"Y"
"RM_18_Poachers_Cove","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:50:00,2021-07-30 09:30:00,70.6666666666667,"200.7","180 days",4320,"Y"
"RM_19_Slikok_Creek","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:28:00,2021-07-30 09:30:00,72.0333333333333,"200.7","180 days",4320,"Y"
"RM_19_Slikok_Creek","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:28:00,2021-07-30 09:30:00,72.0333333333333,"200.7","180 days",4320,"Y"
"RM_19_Slikok_Creek","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:28:00,2021-07-30 09:30:00,72.0333333333333,"200.7","180 days",4320,"Y"
"Rm_21_Soldotna_Bridge","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:10:00,2021-07-30 09:30:00,71.3333333333333,"200.7","180 days",4320,"Y"
"Rm_21_Soldotna_Bridge","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:10:00,2021-07-30 09:30:00,71.3333333333333,"200.7","180 days",4320,"Y"
"Rm_21_Soldotna_Bridge","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:10:00,2021-07-30 09:30:00,71.3333333333333,"200.7","180 days",4320,"Y"
"RM_22_Soldotna_Creek","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 11:25:00,2021-07-30 09:30:00,70.0833333333333,"200.7","180 days",4320,"Y"
"RM_22_Soldotna_Creek","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 11:25:00,2021-07-30 09:30:00,70.0833333333333,"200.7","180 days",4320,"Y"
"RM_22_Soldotna_Creek","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 11:25:00,2021-07-30 09:30:00,70.0833333333333,"200.7","180 days",4320,"Y"
"RM_23_Swiftwater_Park","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:43:00,2021-07-30 09:30:00,70.7833333333333,"200.7","180 days",4320,"Y"
"RM_23_Swiftwater_Park","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:43:00,2021-07-30 09:30:00,70.7833333333333,"200.7","180 days",4320,"Y"
"RM_23_Swiftwater_Park","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:43:00,2021-07-30 09:30:00,70.7833333333333,"200.7","180 days",4320,"Y"
"RM_30_Funny_River","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:30:00,2021-07-30 09:30:00,72,"200.7","180 days",4320,"Y"
"RM_30_Funny_River","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:30:00,2021-07-30 09:30:00,72,"200.7","180 days",4320,"Y"
"RM_30_Funny_River","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:30:00,2021-07-30 09:30:00,72,"200.7","180 days",4320,"Y"
"RM_31_Morgans_Landing","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:50:00,2021-07-30 09:30:00,70.6666666666667,"200.7","180 days",4320,"Y"
"RM_31_Morgans_Landing","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:50:00,2021-07-30 09:30:00,70.6666666666667,"200.7","180 days",4320,"Y"
"RM_31_Morgans_Landing","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:50:00,2021-07-30 09:30:00,70.6666666666667,"200.7","180 days",4320,"Y"
"RM_31_Morgans_Landing","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:50:00,2021-07-30 09:30:00,70.6666666666667,"200.7","180 days",4320,"Y"
"RM_31_Morgans_Landing","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:50:00,2021-07-30 09:30:00,70.6666666666667,"200.7","180 days",4320,"Y"
"RM_31_Morgans_Landing","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 10:50:00,2021-07-30 09:30:00,70.6666666666667,"200.7","180 days",4320,"Y"
"RM_36_Moose_River","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 11:30:00,2021-07-30 09:30:00,70,"200.7","180 days",4320,"Y"
"RM_36_Moose_River","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 11:30:00,2021-07-30 09:30:00,70,"200.7","180 days",4320,"Y"
"RM_36_Moose_River","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 11:30:00,2021-07-30 09:30:00,70,"200.7","180 days",4320,"Y"
"RM_40_Bings_Landing","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:50:00,2021-07-30 09:30:00,71.6666666666667,"200.7","180 days",4320,"Y"
"RM_40_Bings_Landing","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:50:00,2021-07-30 09:30:00,71.6666666666667,"200.7","180 days",4320,"Y"
"RM_40_Bings_Landing","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:50:00,2021-07-30 09:30:00,71.6666666666667,"200.7","180 days",4320,"Y"
"RM_43_Upstream_of_Dow_Island","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:30:00,2021-07-30 09:30:00,72,"200.7","180 days",4320,"Y"
"RM_43_Upstream_of_Dow_Island","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:30:00,2021-07-30 09:30:00,72,"200.7","180 days",4320,"Y"
"RM_43_Upstream_of_Dow_Island","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:30:00,2021-07-30 09:30:00,72,"200.7","180 days",4320,"Y"
"RM_44_Mouth_of_Killey_River","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:14:00,2021-07-30 09:30:00,72.2666666666667,"200.7","180 days",4320,"Y"
"RM_44_Mouth_of_Killey_River","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:14:00,2021-07-30 09:30:00,72.2666666666667,"200.7","180 days",4320,"Y"
"RM_44_Mouth_of_Killey_River","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:14:00,2021-07-30 09:30:00,72.2666666666667,"200.7","180 days",4320,"Y"
"RM_50_Skilak_Lake_Outflow","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 08:40:00,2021-07-30 09:30:00,72.8333333333333,"200.7","180 days",4320,"Y"
"RM_50_Skilak_Lake_Outflow","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 08:40:00,2021-07-30 09:30:00,72.8333333333333,"200.7","180 days",4320,"Y"
"RM_50_Skilak_Lake_Outflow","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 08:40:00,2021-07-30 09:30:00,72.8333333333333,"200.7","180 days",4320,"Y"
"RM_70_Jims_Landing","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:40:00,2021-07-30 09:30:00,71.8333333333333,"200.7","180 days",4320,"Y"
