"","organization_formal_name","activity_identifier","activity_start_date","activity_start_time_time","activity_start_time_time_zone_code","monitoring_location_identifier","characteristic_name","result_measure_value","result_measure_measure_unit_code","result_status_identifier","result_value_type_name","result_analytical_method_method_identifier","result_analytical_method_method_identifier_context","result_analytical_method_method_name","project","trib_mainstem","river_mile","monitoring_location_name","monitoring_location_type_name","huc_eight_digit_code","drainage_area_measure_measure_value","drainage_area_measure_measure_unit_code","latitude_measure","longitude_measure","source_map_scale_numeric","horizontal_accuracy_measure_measure_value","horizontal_accuracy_measure_measure_unit_code","horizontal_collection_method_name","horizontal_coordinate_reference_system_datum_name","vertical_measure_measure_value","vertical_measure_measure_unit_code","vertical_accuracy_measure_measure_value","vertical_accuracy_measure_measure_unit_code","vertical_collection_method_name","vertical_coordinate_reference_system_datum_name","julian_day","season"
"246","Kenai Watershed Forum","KENAI_WQX-10000066_07/25/2004_13:25:00","2004-07-25","13:25:00","AKDT","KENAI_WQX-10000066","Benzene",0.9,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"247","Kenai Watershed Forum","KENAI_WQX-10000011_10000066_2004-07-03","2004-07-03","11:06:00","AKDT","KENAI_WQX-10000066","Benzene",0.26,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,185,"Summer"
"248","Kenai Watershed Forum","KENAI_WQX-10000066_07/21/2009_11:52:00","2009-07-21","11:52:00","AKDT","KENAI_WQX-10000066","Benzene",0.56,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"249","Kenai Watershed Forum","KENAI_WQX-10000066_07/19/2008_20:15:00","2008-07-19","20:15:00","AKDT","KENAI_WQX-10000066","Benzene",0.83,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
"250","Kenai Watershed Forum","KENAI_WQX-10000066_07/20/2008_11:52:00","2008-07-20","11:52:00","AKDT","KENAI_WQX-10000066","Benzene",0.86,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"251","Kenai Watershed Forum","KENAI_WQX-10000011_10000069_2004-07-03","2004-07-03","14:13:00","AKDT","KENAI_WQX-10000069","Benzene",0.45,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",8.2,"KBX_m_08.2","River/Stream Perennial",19020302,NA,NA,60.51833,-151.16495,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,185,"Summer"
"252","Kenai Watershed Forum","KENAI_WQX-10000069_07/20/2004_14:45:00","2004-07-20","14:45:00","AKDT","KENAI_WQX-10000069","Benzene",1.1,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",8.2,"KBX_m_08.2","River/Stream Perennial",19020302,NA,NA,60.51833,-151.16495,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"253","Kenai Watershed Forum","KENAI_WQX-10000065_07/25/2004_15:04:00","2004-07-25","15:04:00","AKDT","KENAI_WQX-10000065","Benzene",1.5,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"254","Kenai Watershed Forum","KENAI_WQX-10000065_07/24/2004_11:10:00","2004-07-24","11:10:00","AKDT","KENAI_WQX-10000065","Benzene",0.79,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"255","Kenai Watershed Forum","KENAI_WQX-10000126_07/17/2007_11:25:00","2007-07-17","11:25:00","AKDT","KENAI_WQX-10000126","Benzene",1.2,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",7.8,"KBX_m_07.8","River/Stream Perennial",19020302,NA,NA,60.51833,-151.16495,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"256","Kenai Watershed Forum","KENAI_WQX-10000011_10000065_2004-07-03","2004-07-03","13:19:00","AKDT","KENAI_WQX-10000065","Benzene",0.54,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,185,"Summer"
"257","Kenai Watershed Forum","KENAI_WQX-10000065_07/18/2006_16:00:00","2006-07-18","16:00:00","AKDT","KENAI_WQX-10000065","Benzene",1.3,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,199,"Summer"
"258","Kenai Watershed Forum","KENAI_WQX-10000005_07/18/2000_11:30:00","2000-07-18","11:30:00","AKDT","KENAI_WQX-10000005","Benzene",1.56,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","m",6.5,"KBL_m_06.5","River/Stream",19020302,NA,NA,60.54081,-151.18278,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,200,"Summer"
"259","Kenai Watershed Forum","KENAI_WQX-10000065_07/18/2007_13:05:00","2007-07-18","13:05:00","AKDT","KENAI_WQX-10000065","Benzene",0.92,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,199,"Summer"
"260","Kenai Watershed Forum","KENAI_WQX-10000071_07/17/2007_10:25:00","2007-07-17","10:25:00","AKDT","KENAI_WQX-10000071","Benzene",1.1,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",10,"KBX_m_10.0","River/Stream Perennial",19020302,NA,NA,60.53344,-151.1475,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"261","Kenai Watershed Forum","KENAI_WQX-10000066_07/24/2007_13:50:00","2007-07-24","13:50:00","AKDT","KENAI_WQX-10000066","Benzene",2.6,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"262","Kenai Watershed Forum","KENAI_WQX-10000131_07/21/2007_21:35:00","2007-07-21","21:35:00","AKST","KENAI_WQX-10000131","Benzene",1.6,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",5,"KBX_m_05.0","River/Stream Perennial",19020302,NA,NA,60.527,-151.209,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"263","Kenai Watershed Forum","KENAI_WQX-10000066_07/19/2008_14:40:00","2008-07-19","14:40:00","AKDT","KENAI_WQX-10000066","Benzene",0.81,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
"264","Kenai Watershed Forum","KENAI_WQX-10000002_2001-07-24_11:18:00","2001-07-24","11:18:00","AKDT","KENAI_WQX-10000002","Benzene",1.28,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","m",1.5,"KBL_m_01.5","River/Stream",19020302,NA,NA,60.54368,-151.22294,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"265","Kenai Watershed Forum","KENAI_WQX-10000066_07/18/2009_22:07:00","2009-07-18","22:07:00","AKDT","KENAI_WQX-10000066","Benzene",0.57,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,199,"Summer"
"266","Kenai Watershed Forum","KENAI_WQX-10000066_07/22/2008_13:52:00","2008-07-22","13:52:00","AKDT","KENAI_WQX-10000066","Benzene",0.59,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,204,"Summer"
"267","Kenai Watershed Forum","KENAI_WQX-10000016_07/22/2003_09:40:00","2003-07-22","09:40:00","AKDT","KENAI_WQX-10000016","Benzene",1.14,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","m",10.1,"KBL_m_10.1","River/Stream",19020302,NA,NA,60.539279,-151.142263,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,203,"Summer"
"268","Kenai Watershed Forum","KENAI_WQX-10000016_2001-07-24_12:05:00","2001-07-24","12:05:00","AKDT","KENAI_WQX-10000016","Benzene",1.12,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","m",10.1,"KBL_m_10.1","River/Stream",19020302,NA,NA,60.539279,-151.142263,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"269","Kenai Watershed Forum","KENAI_WQX-10000005_07/17/2007_12:05:00","2007-07-17","12:05:00","AKDT","KENAI_WQX-10000005","Benzene",1.1,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBL","m",6.5,"KBL_m_06.5","River/Stream",19020302,NA,NA,60.54081,-151.18278,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"270","Kenai Watershed Forum","KENAI_WQX-10000065_07/24/2007_10:25:00","2007-07-24","10:25:00","AKDT","KENAI_WQX-10000065","Benzene",0.82,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,205,"Summer"
"271","Kenai Watershed Forum","KENAI_WQX-10000065_07/17/2005_09:50:00","2005-07-17","09:50:00","AKDT","KENAI_WQX-10000065","Benzene",2,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"272","Kenai Watershed Forum","KENAI_WQX-10000065_07/24/2004_07:06:00","2004-07-24","07:06:00","AKDT","KENAI_WQX-10000065","Benzene",0.15,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"273","Kenai Watershed Forum","KENAI_WQX-10000065_07/30/2004_12:10:00","2004-07-30","12:10:00","AKDT","KENAI_WQX-10000065","Benzene",0.36,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,212,"Summer"
"274","Kenai Watershed Forum","KENAI_WQX-10000065_07/21/2007_18:40:00","2007-07-21","18:40:00","AKST","KENAI_WQX-10000065","Benzene",1.4,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"275","Kenai Watershed Forum","KENAI_WQX-10000065_07/25/2004_01:51:00","2004-07-25","01:51:00","AKDT","KENAI_WQX-10000065","Benzene",0.35,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"276","Kenai Watershed Forum","KENAI_WQX-10000065_07/11/2006_10:50:00","2006-07-11","10:50:00","AKDT","KENAI_WQX-10000065","Benzene",1.1,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,192,"Summer"
"277","Kenai Watershed Forum","KENAI_WQX-10000069_07/30/2004_12:40:00","2004-07-30","12:40:00","AKDT","KENAI_WQX-10000069","Benzene",0.38,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",8.2,"KBX_m_08.2","River/Stream Perennial",19020302,NA,NA,60.51833,-151.16495,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,212,"Summer"
"278","Kenai Watershed Forum","KENAI_WQX-10000066_07/30/2002_15:41:00","2002-07-30","15:41:00","AKDT","KENAI_WQX-10000066","Benzene",1.39,"ug/l","Final","Actual","8021B","USEPA","8021 B ~ Aromatic and Halogenated Volatiles by Gas Chromatography","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,211,"Summer"
"279","Kenai Watershed Forum","KENAI_WQX-10000066_07/18/2009_20:16:00","2009-07-18","20:16:00","AKDT","KENAI_WQX-10000066","Benzene",0.61,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,199,"Summer"
"280","Kenai Watershed Forum","KENAI_WQX-10000066_07/18/2009_18:15:00","2009-07-18","18:15:00","AKDT","KENAI_WQX-10000066","Benzene",0.53,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,199,"Summer"
"281","Kenai Watershed Forum","KENAI_WQX-10000066_07/30/2004_10:58:00","2004-07-30","10:58:00","AKDT","KENAI_WQX-10000066","Benzene",0.42,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,212,"Summer"
"282","Kenai Watershed Forum","KENAI_WQX-10000066_07/20/2004_11:43:00","2004-07-20","11:43:00","AKDT","KENAI_WQX-10000066","Benzene",2.3,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"283","Kenai Watershed Forum","KENAI_WQX-10000066_07/25/2004_04:44:00","2004-07-25","04:44:00","AKDT","KENAI_WQX-10000066","Benzene",0.23,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"284","Kenai Watershed Forum","KENAI_WQX-10000066_07/19/2008_14:27:00","2008-07-19","14:27:00","AKDT","KENAI_WQX-10000066","Benzene",0.56,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
"285","Kenai Watershed Forum","KENAI_WQX-10000066_07/21/2009_13:59:00","2009-07-21","13:59:00","AKDT","KENAI_WQX-10000066","Benzene",0.55,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"286","Kenai Watershed Forum","KENAI_WQX-10000071_07/19/2007_12:27:00","2007-07-19","12:27:00","AKDT","KENAI_WQX-10000071","Benzene",0.96,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",10,"KBX_m_10.0","River/Stream Perennial",19020302,NA,NA,60.53344,-151.1475,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,200,"Summer"
"287","Kenai Watershed Forum","KENAI_WQX-10000129_07/19/2007_11:50:00","2007-07-19","11:50:00","AKDT","KENAI_WQX-10000129","Benzene",0.63,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",11.1,"KBX_m_11.1","River/Stream Perennial",19020302,NA,NA,60.547,-151.119,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,200,"Summer"
"288","Kenai Watershed Forum","KENAI_WQX-10000130_07/18/2007_10:05:00","2007-07-18","10:05:00","AKDT","KENAI_WQX-10000130","Benzene",0.52,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",11.6,"KBX_m_11.6","River/Stream Perennial",19020302,NA,NA,60.544,-151.112,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,199,"Summer"
"289","Kenai Watershed Forum","KENAI_WQX-10000068_07/25/2004_18:02:00","2004-07-25","18:02:00","AKDT","KENAI_WQX-10000068","Benzene",1.3,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",3.8,"KBX_m_03.8","River/Stream Perennial",19020302,NA,NA,60.52162,-151.24264,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"290","Kenai Watershed Forum","KENAI_WQX-10000068_07/24/2004_20:31:00","2004-07-24","20:31:00","AKDT","KENAI_WQX-10000068","Benzene",1,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",3.8,"KBX_m_03.8","River/Stream Perennial",19020302,NA,NA,60.52162,-151.24264,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
"291","Kenai Watershed Forum","KENAI_WQX-10000068_07/25/2004_05:17:00","2004-07-25","05:17:00","AKDT","KENAI_WQX-10000068","Benzene",0.11,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",3.8,"KBX_m_03.8","River/Stream Perennial",19020302,NA,NA,60.52162,-151.24264,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,207,"Summer"
"292","Kenai Watershed Forum","KENAI_WQX-10000063_07/13/2005_15:40:00","2005-07-13","15:40:00","AKDT","KENAI_WQX-10000063","Benzene",1.2,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",3.5,"KBX_m_03.5","River/Stream Perennial",19020302,NA,NA,60.52238,-151.24544,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,194,"Summer"
"293","Kenai Watershed Forum","KENAI_WQX-10000063_07/17/2005_09:00:00","2005-07-17","09:00:00","AKDT","KENAI_WQX-10000063","Benzene",1.3,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",3.5,"KBX_m_03.5","River/Stream Perennial",19020302,NA,NA,60.52238,-151.24544,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"294","Kenai Watershed Forum","KENAI_WQX-10000130_07/17/2007_09:00:00","2007-07-17","09:00:00","AKDT","KENAI_WQX-10000130","Benzene",0.85,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",11.6,"KBX_m_11.6","River/Stream Perennial",19020302,NA,NA,60.544,-151.112,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,198,"Summer"
"295","Kenai Watershed Forum","KENAI_WQX-10000065_07/20/2007_15:15:00","2007-07-20","15:15:00","AKDT","KENAI_WQX-10000065","Benzene",1.2,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",7,"KBX_m_07.0","River/Stream Perennial",19020302,NA,NA,60.539,-151.176,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,201,"Summer"
"296","Kenai Watershed Forum","KENAI_WQX-10000071_07/18/2007_11:35:00","2007-07-18","11:35:00","AKDT","KENAI_WQX-10000071","Benzene",0.75,"ug/l","Final","Actual","602","USEPA","Purgeable Aromatics in Wastewater by GC","KBX","m",10,"KBX_m_10.0","River/Stream Perennial",19020302,NA,NA,60.53344,-151.1475,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,199,"Summer"
"297","Kenai Watershed Forum","KENAI_WQX-10000066_07/20/2008_14:30:00","2008-07-20","14:30:00","AKDT","KENAI_WQX-10000066","Benzene",0.87,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"298","Kenai Watershed Forum","KENAI_WQX-10000066_07/21/2009_17:56:00","2009-07-21","17:56:00","AKDT","KENAI_WQX-10000066","Benzene",0.75,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",1.5,"KBX_m_01.5","River/Stream Perennial",19020302,NA,NA,60.544,-151.226,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,202,"Summer"
"299","Kenai Watershed Forum","KENAI_WQX-10000068_07/24/2004_09:50:00","2004-07-24","09:50:00","AKDT","KENAI_WQX-10000068","Benzene",0.12,"ug/l","Final","Actual","624","USEPA","Purgeable Organics in Wastewater","KBX","m",3.8,"KBX_m_03.8","River/Stream Perennial",19020302,NA,NA,60.52162,-151.24264,NA,NA,NA,"Interpolation-Satellite","NAD83",NA,NA,NA,NA,NA,NA,206,"Summer"
