OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifie,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_10.1-2021-07-27-Total P,Field Msr/Obs,Water,Surface Water,7/27/2021,10:10:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000016,KBL_m_10.1,NA,,,,60.539279,-151.142263,,,,,Water Bottle,STORET-1058879091,Not Detected,as P,"Total Phosphorus, mixed forms",Total,NA,mg/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,4500-P-E,APHA,4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method,,https://www.nemi.gov/methods/method_summary/7436/,"SGS North America, Anchorage, Alaska",8/2/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_10.1-2021-07-27-Total%20P/results/1058879091/resdetectqntlmts,Lower Quantitation Limit,0.04,mg/L,,2025-03-28T15:47:46,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_10.1-2021-07-27-Zn,Field Msr/Obs,Water,Surface Water,7/27/2021,10:10:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000016,KBL_m_10.1,NA,,,,60.539279,-151.142263,,,,,Water Bottle,STORET-1058879185,,,Zinc,"Filtered, field",10.6,ug/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_10.1-2021-07-27-Zn/results/1058879185/resdetectqntlmts,Lower Quantitation Limit,10,ug/L,,2025-03-28T15:47:47,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_22.0-2021-07-27-Total P,Field Msr/Obs,Water,Surface Water,7/27/2021,11:25:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000022,KBL_t_22.0,NA,,,,60.483364,-151.057656,,,,,Water Bottle,STORET-1058879074,,as P,"Total Phosphorus, mixed forms",Total,0.116,mg/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,4500-P-E,APHA,4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method,,https://www.nemi.gov/methods/method_summary/7436/,"SGS North America, Anchorage, Alaska",8/2/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_22.0-2021-07-27-Total%20P/results/1058879074/resdetectqntlmts,Lower Quantitation Limit,0.04,mg/L,,2025-03-28T15:47:46,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_12.5-2021-05-11-Cr,Field Msr/Obs,Water,Surface Water,5/11/2021,10:50:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000017,KBL_m_12.5,NA,,,,60.533743,-151.099258,,,,,Water Bottle,STORET-1058878574,Not Detected,,Chromium,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_12.5-2021-05-11-Cr/results/1058878574/resdetectqntlmts,Lower Quantitation Limit,5,ug/L,,2025-03-28T15:47:40,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_22.0-2021-07-27-Mo,Field Msr/Obs,Water,Surface Water,7/27/2021,11:25:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000022,KBL_t_22.0,NA,,,,60.483364,-151.057656,,,,,Water Bottle,STORET-1058878870,Not Detected,,Molybdenum,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_22.0-2021-07-27-Mo/results/1058878870/resdetectqntlmts,Lower Quantitation Limit,2,ug/L,,2025-03-28T15:47:44,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_50.0-2021-07-27-FC,Field Msr/Obs,Water,Surface Water,7/27/2021,8:40:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000030,KBL_m_50.0,,,,,60.467517,-150.507789,,,,,Water Bottle,STORET-1058878691,,,Fecal Coliform,,1,cfu/100mL,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,,https://www.nemi.gov/methods/method_summary/5587/,"Taurianen Engineering and Testing, Soldotna, Alaska",7/27/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_50.0-2021-07-27-FC/results/1058878691/resdetectqntlmts,Lower Quantitation Limit,1,cfu/100mL,,2025-03-28T15:47:42,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_18.0-2021-07-27-Be,Field Msr/Obs,Water,Surface Water,7/27/2021,10:50:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000018,KBL_m_18.0,NA,,,,60.502005,-151.106973,,,,,Water Bottle,STORET-1058878471,Not Detected,,Beryllium,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_18.0-2021-07-27-Be/results/1058878471/resdetectqntlmts,Lower Quantitation Limit,0.4,ug/L,,2025-03-28T15:47:39,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_00.0-2021-07-27-Se-DUP,Quality Control Field Replicate Msr/Obs,Water,Surface Water,7/27/2021,9:45:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000008,KBL_t_00.0,NA,,,,60.550888,-151.268417,,,,,Water Bottle,STORET-1058878923,Not Detected,,Selenium,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_00.0-2021-07-27-Se-DUP/results/1058878923/resdetectqntlmts,Lower Quantitation Limit,5,ug/L,,2025-03-28T15:47:44,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_23.0-2021-07-27-Cr,Field Msr/Obs,Water,Surface Water,7/27/2021,10:43:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000023,KBL_m_23.0,NA,,,,60.480338,-151.030847,,,,,Water Bottle,STORET-1058878585,Not Detected,,Chromium,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_23.0-2021-07-27-Cr/results/1058878585/resdetectqntlmts,Lower Quantitation Limit,5,ug/L,,2025-03-28T15:47:41,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_23.0-2021-07-27-V,Field Msr/Obs,Water,Surface Water,7/27/2021,10:43:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000023,KBL_m_23.0,NA,,,,60.480338,-151.030847,,,,,Water Bottle,STORET-1058879172,Not Detected,,Vanadium,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_23.0-2021-07-27-V/results/1058879172/resdetectqntlmts,Lower Quantitation Limit,20,ug/L,,2025-03-28T15:47:47,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_00.0-2021-07-27-Na-DUP,Quality Control Field Replicate Msr/Obs,Water,Surface Water,7/27/2021,9:45:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000008,KBL_t_00.0,NA,,,,60.550888,-151.268417,,,,,Water Bottle,STORET-1058878962,,,Sodium,"Filtered, field",39500,ug/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_00.0-2021-07-27-Na-DUP/results/1058878962/resdetectqntlmts,Lower Quantitation Limit,2500,ug/L,,2025-03-28T15:47:45,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_00.0-2021-07-27-Be,Field Msr/Obs,Water,Surface Water,7/27/2021,9:30:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000008,KBL_t_00.0,NA,,,,60.550888,-151.268417,,,,,Water Bottle,STORET-1058878466,Not Detected,,Beryllium,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_00.0-2021-07-27-Be/results/1058878466/resdetectqntlmts,Lower Quantitation Limit,0.4,ug/L,,2025-03-28T15:47:39,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_70.0-2021-05-11-As,Field Msr/Obs,Water,Surface Water,5/11/2021,10:25:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000031,KBL_m_70.0,NA,,,,60.481392,-150.11502,,,,,Water Bottle,STORET-1058878439,Not Detected,,Arsenic,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_70.0-2021-05-11-As/results/1058878439/resdetectqntlmts,Lower Quantitation Limit,5,ug/L,,2025-03-28T15:47:39,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_30.0-2021-07-27-Ba,Field Msr/Obs,Water,Surface Water,7/27/2021,9:30:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000024,KBL_t_30.0,NA,,,,60.489963,-150.860982,,,,,Water Bottle,STORET-1058878455,,,Barium,"Filtered, field",6.69,ug/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_30.0-2021-07-27-Ba/results/1058878455/resdetectqntlmts,Lower Quantitation Limit,3,ug/L,,2025-03-28T15:47:39,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_23.0-2021-05-11-Total Ca,Field Msr/Obs,Water,Surface Water,5/11/2021,11:10:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000023,KBL_m_23.0,NA,,,,60.480338,-151.030847,,,,,Water Bottle,STORET-1058878546,,,Calcium,Unfiltered,10.7,mg/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"ALS Environmental, Kelso, Washington",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_23.0-2021-05-11-Total%20Ca/results/1058878546/resdetectqntlmts,Lower Quantitation Limit,0.021,mg/L,,2025-03-28T15:47:40,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_18.0-2021-07-27-P,Field Msr/Obs,Water,Surface Water,7/27/2021,10:50:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000018,KBL_m_18.0,NA,,,,60.502005,-151.106973,,,,,Water Bottle,STORET-1058878901,Not Detected,as P,Phosphorus,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_18.0-2021-07-27-P/results/1058878901/resdetectqntlmts,Lower Quantitation Limit,200,ug/L,,2025-03-28T15:47:44,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_00.0-2021-05-11-Cd-DUP,Quality Control Field Replicate Msr/Obs,Water,Surface Water,5/11/2021,10:20:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000008,KBL_t_00.0,NA,,,,60.550888,-151.268417,,,,,Water Bottle,STORET-1058878481,Not Detected,,Cadmium,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_00.0-2021-05-11-Cd-DUP/results/1058878481/resdetectqntlmts,Lower Quantitation Limit,0.5,ug/L,,2025-03-28T15:47:39,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_18.0-2021-07-27-Tl,Field Msr/Obs,Water,Surface Water,7/27/2021,10:50:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000018,KBL_m_18.0,NA,,,,60.502005,-151.106973,,,,,Water Bottle,STORET-1058878979,Not Detected,,Thallium,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_18.0-2021-07-27-Tl/results/1058878979/resdetectqntlmts,Lower Quantitation Limit,1,ug/L,,2025-03-28T15:47:45,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_50.0-2021-07-27-Total Ca,Field Msr/Obs,Water,Surface Water,7/27/2021,8:40:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000030,KBL_m_50.0,NA,,,,60.467517,-150.507789,,,,,Water Bottle,STORET-1058878557,,,Calcium,Unfiltered,12,mg/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"ALS Environmental, Kelso, Washington",8/23/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_50.0-2021-07-27-Total%20Ca/results/1058878557/resdetectqntlmts,Lower Quantitation Limit,0.021,mg/L,,2025-03-28T15:47:40,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_00.0-2021-07-27-Total Ca,Field Msr/Obs,Water,Surface Water,7/27/2021,9:30:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000008,KBL_t_00.0,NA,,,,60.550888,-151.268417,,,,,Water Bottle,STORET-1058878530,,,Calcium,Unfiltered,13.8,mg/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"ALS Environmental, Kelso, Washington",8/23/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_00.0-2021-07-27-Total%20Ca/results/1058878530/resdetectqntlmts,Lower Quantitation Limit,0.021,mg/L,,2025-03-28T15:47:40,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_31.0-2021-07-27-Nitrate_Nitrite-N,Field Msr/Obs,Water,Surface Water,7/27/2021,10:50:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000025,KBL_m_31.0,NA,,,,60.498284,-150.863121,,,,,Water Bottle,STORET-1058879056,Not Detected,as NO2+NO3,Nitrate + Nitrite,Total,NA,mg/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,4500-NO3(F),APHA,4500 NO3 F ~ Nitrate in Water- Automated Cadmium Reduction,,https://www.nemi.gov/methods/method_summary/7416/,"SGS North America, Anchorage, Alaska",8/2/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_31.0-2021-07-27-Nitrate_Nitrite-N/results/1058879056/resdetectqntlmts,Lower Quantitation Limit,0.2,mg/L,,2025-03-28T15:47:46,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_19.0-2021-07-27-Total Mg,Field Msr/Obs,Water,Surface Water,7/27/2021,9:28:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000020,KBL_t_19.0,NA,,,,60.482318,-151.127053,,,,,Water Bottle,STORET-1058878825,,,Magnesium,Unfiltered,4.37,mg/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"ALS Environmental, Kelso, Washington",8/23/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_19.0-2021-07-27-Total%20Mg/results/1058878825/resdetectqntlmts,Lower Quantitation Limit,0.0053,mg/L,,2025-03-28T15:47:43,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_00.0-2021-05-11-Cu,Field Msr/Obs,Water,Surface Water,5/11/2021,10:11:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000008,KBL_t_00.0,NA,,,,60.550888,-151.268417,,,,,Water Bottle,STORET-1058878624,Not Detected,,Copper,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_00.0-2021-05-11-Cu/results/1058878624/resdetectqntlmts,Lower Quantitation Limit,1,ug/L,,2025-03-28T15:47:41,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_01.5-2021-05-11-TSS,Field Msr/Obs,Water,Surface Water,5/11/2021,9:32:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000002,KBL_m_01.5,,,,,60.54368,-151.22294,,,,,Water Bottle,STORET-1058879113,,,Total suspended solids,,551,mg/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,2540-D,APHA,2540 D ~ Total Suspended Solids in Water,,https://www.nemi.gov/methods/method_summary/9819/,"Soldotna Wastewater Treatment Plant, Soldotna, Alaska",5/12/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_01.5-2021-05-11-TSS/results/1058879113/resdetectqntlmts,Lower Quantitation Limit,1,mg/L,,2025-03-28T15:47:47,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_79.5-2021-05-11-As,Field Msr/Obs,Water,Surface Water,5/11/2021,8:36:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000424,KBL_t_79.5,NA,,,,60.489,-149.877,,,,,Water Bottle,STORET-1058878441,Not Detected,,Arsenic,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_79.5-2021-05-11-As/results/1058878441/resdetectqntlmts,Lower Quantitation Limit,5,ug/L,,2025-03-28T15:47:39,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_44.0-2021-07-27-Total Fe,Field Msr/Obs,Water,Surface Water,7/27/2021,9:14:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000029,KBL_t_44.0,NA,,,,60.481518,-150.632498,,,,,Water Bottle,STORET-1058878739,,,Iron,Unfiltered,2.17,mg/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"ALS Environmental, Kelso, Washington",8/23/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_44.0-2021-07-27-Total%20Fe/results/1058878739/resdetectqntlmts,Lower Quantitation Limit,0.021,mg/L,,2025-03-28T15:47:42,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_23.0-2021-07-27-Total P,Field Msr/Obs,Water,Surface Water,7/27/2021,10:43:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000023,KBL_m_23.0,NA,,,,60.480338,-151.030847,,,,,Water Bottle,STORET-1058879095,Not Detected,as P,"Total Phosphorus, mixed forms",Total,NA,mg/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,4500-P-E,APHA,4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method,,https://www.nemi.gov/methods/method_summary/7436/,"SGS North America, Anchorage, Alaska",8/2/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_23.0-2021-07-27-Total%20P/results/1058879095/resdetectqntlmts,Lower Quantitation Limit,0.04,mg/L,,2025-03-28T15:47:46,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_30.0-2021-05-11-Cd,Field Msr/Obs,Water,Surface Water,5/11/2021,9:06:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000024,KBL_t_30.0,NA,,,,60.489963,-150.860982,,,,,Water Bottle,STORET-1058878500,Not Detected,,Cadmium,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_30.0-2021-05-11-Cd/results/1058878500/resdetectqntlmts,Lower Quantitation Limit,0.5,ug/L,,2025-03-28T15:47:40,STORET
